zipcode,city,state,country,timezone
33716,Saint Petersburg,FL,US,America/New_York
33744,Bay Pines,FL,US,America/New_York
33755,Clearwater,FL,US,America/New_York
33756,Clearwater,FL,US,America/New_York
33759,Clearwater,FL,US,America/New_York
33760,Clearwater,FL,US,America/New_York
33761,Clearwater,FL,US,America/New_York
33762,Clearwater,FL,US,America/New_York
33763,Clearwater,FL,US,America/New_York
33764,Clearwater,FL,US,America/New_York
33765,Clearwater,FL,US,America/New_York
33767,Clearwater Beach,FL,US,America/New_York
33770,Largo,FL,US,America/New_York
33771,Largo,FL,US,America/New_York
33772,Seminole,FL,US,America/New_York
33773,Largo,FL,US,America/New_York
33774,Largo,FL,US,America/New_York
33776,Seminole,FL,US,America/New_York
33777,Seminole,FL,US,America/New_York
33778,Largo,FL,US,America/New_York
33781,Pinellas Park,FL,US,America/New_York
33782,Pinellas Park,FL,US,America/New_York
33785,Indian Rocks Beach,FL,US,America/New_York
33786,Belleair Beach,FL,US,America/New_York
33801,Lakeland,FL,US,America/New_York
33803,Lakeland,FL,US,America/New_York
33805,Lakeland,FL,US,America/New_York
33809,Lakeland,FL,US,America/New_York
33810,Lakeland,FL,US,America/New_York
33811,Lakeland,FL,US,America/New_York
33812,Lakeland,FL,US,America/New_York
33813,Lakeland,FL,US,America/New_York
33815,Lakeland,FL,US,America/New_York
33823,Auburndale,FL,US,America/New_York
33825,Avon Park,FL,US,America/New_York
33827,Babson Park,FL,US,America/New_York
33830,Bartow,FL,US,America/New_York
33834,Bowling Green,FL,US,America/New_York
33835,Bradley,FL,US,America/New_York
33837,Davenport,FL,US,America/New_York
33838,Dundee,FL,US,America/New_York
33839,Eagle Lake,FL,US,America/New_York
33840,Eaton Park,FL,US,America/New_York
33841,Fort Meade,FL,US,America/New_York
33843,Frostproof,FL,US,America/New_York
33844,Haines City,FL,US,America/New_York
33847,Homeland,FL,US,America/New_York
33848,Intercession City,FL,US,America/New_York
33849,Kathleen,FL,US,America/New_York
33850,Lake Alfred,FL,US,America/New_York
33851,Lake Hamilton,FL,US,America/New_York
33852,Lake Placid,FL,US,America/New_York
33853,Lake Wales,FL,US,America/New_York
33854,Lakeshore,FL,US,America/New_York
33855,Indian Lake Estates,FL,US,America/New_York
33856,Nalcrest,FL,US,America/New_York
33857,Lorida,FL,US,America/New_York
33858,Loughman,FL,US,America/New_York
33859,Lake Wales,FL,US,America/New_York
33860,Mulberry,FL,US,America/New_York
33865,Ona,FL,US,America/New_York
33867,River Ranch,FL,US,America/New_York
33868,Polk City,FL,US,America/New_York
33870,Sebring,FL,US,America/New_York
33872,Sebring,FL,US,America/New_York
33873,Wauchula,FL,US,America/New_York
33875,Sebring,FL,US,America/New_York
33876,Sebring,FL,US,America/New_York
33877,Waverly,FL,US,America/New_York
33880,Winter Haven,FL,US,America/New_York
33881,Winter Haven,FL,US,America/New_York
33884,Winter Haven,FL,US,America/New_York
33890,Zolfo Springs,FL,US,America/New_York
33896,Davenport,FL,US,America/New_York
33897,Davenport,FL,US,America/New_York
33898,Lake Wales,FL,US,America/New_York
33901,Fort Myers,FL,US,America/New_York
33903,North Fort Myers,FL,US,America/New_York
33904,Cape Coral,FL,US,America/New_York
33905,Fort Myers,FL,US,America/New_York
33907,Fort Myers,FL,US,America/New_York
33908,Fort Myers,FL,US,America/New_York
33909,Cape Coral,FL,US,America/New_York
33912,Fort Myers,FL,US,America/New_York
33913,Fort Myers,FL,US,America/New_York
33914,Cape Coral,FL,US,America/New_York
33916,Fort Myers,FL,US,America/New_York
33917,North Fort Myers,FL,US,America/New_York
33919,Fort Myers,FL,US,America/New_York
33920,Alva,FL,US,America/New_York
33921,Boca Grande,FL,US,America/New_York
33922,Bokeelia,FL,US,America/New_York
33924,Captiva,FL,US,America/New_York
33928,Estero,FL,US,America/New_York
33930,Felda,FL,US,America/New_York
33931,Fort Myers Beach,FL,US,America/New_York
33935,Labelle,FL,US,America/New_York
33936,Lehigh Acres,FL,US,America/New_York
33944,Palmdale,FL,US,America/New_York
33946,Placida,FL,US,America/New_York
33947,Rotonda West,FL,US,America/New_York
33948,Port Charlotte,FL,US,America/New_York
33950,Punta Gorda,FL,US,America/New_York
33952,Port Charlotte,FL,US,America/New_York
33953,Port Charlotte,FL,US,America/New_York
33954,Port Charlotte,FL,US,America/New_York
33955,Punta Gorda,FL,US,America/New_York
33956,Saint James City,FL,US,America/New_York
33957,Sanibel,FL,US,America/New_York
33960,Venus,FL,US,America/New_York
33965,Fort Myers,FL,US,America/New_York
33966,Fort Myers,FL,US,America/New_York
33967,Fort Myers,FL,US,America/New_York
33971,Lehigh Acres,FL,US,America/New_York
33972,Lehigh Acres,FL,US,America/New_York
33973,Lehigh Acres,FL,US,America/New_York
33974,Lehigh Acres,FL,US,America/New_York
33976,Lehigh Acres,FL,US,America/New_York
33980,Punta Gorda,FL,US,America/New_York
33981,Port Charlotte,FL,US,America/New_York
33982,Punta Gorda,FL,US,America/New_York
33983,Punta Gorda,FL,US,America/New_York
33990,Cape Coral,FL,US,America/New_York
33991,Cape Coral,FL,US,America/New_York
33993,Cape Coral,FL,US,America/New_York
34101,Naples,FL,US,America/New_York
34102,Naples,FL,US,America/New_York
34103,Naples,FL,US,America/New_York
34104,Naples,FL,US,America/New_York
34105,Naples,FL,US,America/New_York
34108,Naples,FL,US,America/New_York
34109,Naples,FL,US,America/New_York
34110,Naples,FL,US,America/New_York
34112,Naples,FL,US,America/New_York
34113,Naples,FL,US,America/New_York
34114,Naples,FL,US,America/New_York
34116,Naples,FL,US,America/New_York
34117,Naples,FL,US,America/New_York
34119,Naples,FL,US,America/New_York
34120,Naples,FL,US,America/New_York
34134,Bonita Springs,FL,US,America/New_York
34135,Bonita Springs,FL,US,America/New_York
34137,Copeland,FL,US,America/New_York
34138,Chokoloskee,FL,US,America/New_York
34139,Everglades City,FL,US,America/New_York
34140,Goodland,FL,US,America/New_York
34141,Ochopee,FL,US,America/New_York
34142,Immokalee,FL,US,America/New_York
34145,Marco Island,FL,US,America/New_York
34201,Bradenton,FL,US,America/New_York
34202,Bradenton,FL,US,America/New_York
34203,Bradenton,FL,US,America/New_York
34205,Bradenton,FL,US,America/New_York
34207,Bradenton,FL,US,America/New_York
34208,Bradenton,FL,US,America/New_York
34209,Bradenton,FL,US,America/New_York
34210,Bradenton,FL,US,America/New_York
34211,Bradenton,FL,US,America/New_York
34212,Bradenton,FL,US,America/New_York
34215,Cortez,FL,US,America/New_York
34216,Anna Maria,FL,US,America/New_York
34217,Bradenton Beach,FL,US,America/New_York
34219,Parrish,FL,US,America/New_York
34221,Palmetto,FL,US,America/New_York
34222,Ellenton,FL,US,America/New_York
34223,Englewood,FL,US,America/New_York
34224,Englewood,FL,US,America/New_York
34228,Longboat Key,FL,US,America/New_York
34229,Osprey,FL,US,America/New_York
34231,Sarasota,FL,US,America/New_York
34232,Sarasota,FL,US,America/New_York
34233,Sarasota,FL,US,America/New_York
34234,Sarasota,FL,US,America/New_York
34235,Sarasota,FL,US,America/New_York
34236,Sarasota,FL,US,America/New_York
34237,Sarasota,FL,US,America/New_York
34238,Sarasota,FL,US,America/New_York
34239,Sarasota,FL,US,America/New_York
34240,Sarasota,FL,US,America/New_York
34241,Sarasota,FL,US,America/New_York
34242,Sarasota,FL,US,America/New_York
34243,Sarasota,FL,US,America/New_York
34250,Terra Ceia,FL,US,America/New_York
34251,Myakka City,FL,US,America/New_York
34266,Arcadia,FL,US,America/New_York
34267,Fort Ogden,FL,US,America/New_York
34268,Nocatee,FL,US,America/New_York
34269,Arcadia,FL,US,America/New_York
34275,Nokomis,FL,US,America/New_York
34285,Venice,FL,US,America/New_York
34286,North Port,FL,US,America/New_York
34287,North Port,FL,US,America/New_York
34288,North Port,FL,US,America/New_York
34289,North Port,FL,US,America/New_York
34291,North Port,FL,US,America/New_York
34292,Venice,FL,US,America/New_York
34293,Venice,FL,US,America/New_York
34420,Belleview,FL,US,America/New_York
34428,Crystal River,FL,US,America/New_York
34429,Crystal River,FL,US,America/New_York
34431,Dunnellon,FL,US,America/New_York
34432,Dunnellon,FL,US,America/New_York
34433,Dunnellon,FL,US,America/New_York
34434,Dunnellon,FL,US,America/New_York
34436,Floral City,FL,US,America/New_York
34442,Hernando,FL,US,America/New_York
34445,Holder,FL,US,America/New_York
34446,Homosassa,FL,US,America/New_York
34448,Homosassa,FL,US,America/New_York
34449,Inglis,FL,US,America/New_York
34450,Inverness,FL,US,America/New_York
34452,Inverness,FL,US,America/New_York
34453,Inverness,FL,US,America/New_York
34461,Lecanto,FL,US,America/New_York
34465,Beverly Hills,FL,US,America/New_York
34470,Ocala,FL,US,America/New_York
34471,Ocala,FL,US,America/New_York
34472,Ocala,FL,US,America/New_York
34473,Ocala,FL,US,America/New_York
34474,Ocala,FL,US,America/New_York
34475,Ocala,FL,US,America/New_York
34476,Ocala,FL,US,America/New_York
34479,Ocala,FL,US,America/New_York
34480,Ocala,FL,US,America/New_York
34481,Ocala,FL,US,America/New_York
34482,Ocala,FL,US,America/New_York
34484,Oxford,FL,US,America/New_York
34487,Homosassa,FL,US,America/New_York
34488,Silver Springs,FL,US,America/New_York
34491,Summerfield,FL,US,America/New_York
34498,Yankeetown,FL,US,America/New_York
34601,Brooksville,FL,US,America/New_York
34602,Brooksville,FL,US,America/New_York
34604,Brooksville,FL,US,America/New_York
34606,Spring Hill,FL,US,America/New_York
34607,Spring Hill,FL,US,America/New_York
34608,Spring Hill,FL,US,America/New_York
34609,Spring Hill,FL,US,America/New_York
34610,Spring Hill,FL,US,America/New_York
34613,Brooksville,FL,US,America/New_York
34614,Brooksville,FL,US,America/New_York
34637,Land O'Lakes,FL,US,America/New_York
34638,Land O'Lakes,FL,US,America/New_York
34639,Land O'Lakes,FL,US,America/New_York
34652,New Port Richey,FL,US,America/New_York
34653,New Port Richey,FL,US,America/New_York
34654,New Port Richey,FL,US,America/New_York
34655,New Port Richey,FL,US,America/New_York
34661,Nobleton,FL,US,America/New_York
34667,Hudson,FL,US,America/New_York
34668,Port Richey,FL,US,America/New_York
34669,Hudson,FL,US,America/New_York
34677,Oldsmar,FL,US,America/New_York
34679,Aripeka,FL,US,America/New_York
34681,Crystal Beach,FL,US,America/New_York
34683,Palm Harbor,FL,US,America/New_York
34684,Palm Harbor,FL,US,America/New_York
34685,Palm Harbor,FL,US,America/New_York
34688,Tarpon Springs,FL,US,America/New_York
34689,Tarpon Springs,FL,US,America/New_York
34690,Holiday,FL,US,America/New_York
34691,Holiday,FL,US,America/New_York
34695,Safety Harbor,FL,US,America/New_York
34698,Dunedin,FL,US,America/New_York
34705,Astatula,FL,US,America/New_York
34711,Clermont,FL,US,America/New_York
34714,Clermont,FL,US,America/New_York
34715,Clermont,FL,US,America/New_York
34729,Ferndale,FL,US,America/New_York
34731,Fruitland Park,FL,US,America/New_York
34734,Gotha,FL,US,America/New_York
34736,Groveland,FL,US,America/New_York
34737,Howey In The Hills,FL,US,America/New_York
34739,Kenansville,FL,US,America/New_York
34741,Kissimmee,FL,US,America/New_York
34743,Kissimmee,FL,US,America/New_York
34744,Kissimmee,FL,US,America/New_York
34746,Kissimmee,FL,US,America/New_York
34747,Kissimmee,FL,US,America/New_York
34748,Leesburg,FL,US,America/New_York
34753,Mascotte,FL,US,America/New_York
34756,Montverde,FL,US,America/New_York
34758,Kissimmee,FL,US,America/New_York
34759,Kissimmee,FL,US,America/New_York
34760,Oakland,FL,US,America/New_York
34761,Ocoee,FL,US,America/New_York
34762,The Villages,FL,US,America/New_York
34769,Saint Cloud,FL,US,America/New_York
34771,Saint Cloud,FL,US,America/New_York
34772,Saint Cloud,FL,US,America/New_York
34773,Saint Cloud,FL,US,America/New_York
34785,Wildwood,FL,US,America/New_York
34786,Windermere,FL,US,America/New_York
34787,Winter Garden,FL,US,America/New_York
34788,Leesburg,FL,US,America/New_York
34797,Yalaha,FL,US,America/New_York
34945,Fort Pierce,FL,US,America/New_York
34946,Fort Pierce,FL,US,America/New_York
34947,Fort Pierce,FL,US,America/New_York
34949,Fort Pierce,FL,US,America/New_York
34950,Fort Pierce,FL,US,America/New_York
34951,Fort Pierce,FL,US,America/New_York
34952,Port Saint Lucie,FL,US,America/New_York
34953,Port Saint Lucie,FL,US,America/New_York
34956,Indiantown,FL,US,America/New_York
34957,Jensen Beach,FL,US,America/New_York
34972,Okeechobee,FL,US,America/New_York
34974,Okeechobee,FL,US,America/New_York
34981,Fort Pierce,FL,US,America/New_York
34982,Fort Pierce,FL,US,America/New_York
34983,Port Saint Lucie,FL,US,America/New_York
34984,Port Saint Lucie,FL,US,America/New_York
34986,Port Saint Lucie,FL,US,America/New_York
34987,Port Saint Lucie,FL,US,America/New_York
34990,Palm City,FL,US,America/New_York
34994,Stuart,FL,US,America/New_York
34996,Stuart,FL,US,America/New_York
34997,Stuart,FL,US,America/New_York
35004,Moody,AL,US,America/Chicago
35005,Adamsville,AL,US,America/Chicago
35006,Adger,AL,US,America/Chicago
35007,Alabaster,AL,US,America/Chicago
35010,Alexander City,AL,US,America/Chicago
35013,Allgood,AL,US,America/Chicago
35014,Alpine,AL,US,America/Chicago
35016,Arab,AL,US,America/Chicago
35019,Baileyton,AL,US,America/Chicago
35020,Bessemer,AL,US,America/Chicago
35022,Bessemer,AL,US,America/Chicago
35023,Bessemer,AL,US,America/Chicago
35031,Blountsville,AL,US,America/Chicago
35032,Bon Air,AL,US,America/Chicago
35033,Bremen,AL,US,America/Chicago
35034,Brent,AL,US,America/Chicago
35035,Brierfield,AL,US,America/Chicago
35036,Brookside,AL,US,America/Chicago
35040,Calera,AL,US,America/Chicago
35042,Centreville,AL,US,America/Chicago
35043,Chelsea,AL,US,America/Chicago
35044,Childersburg,AL,US,America/Chicago
35045,Clanton,AL,US,America/Chicago
35046,Clanton,AL,US,America/Chicago
35049,Cleveland,AL,US,America/Chicago
35051,Columbiana,AL,US,America/Chicago
35052,Cook Springs,AL,US,America/Chicago
35053,Crane Hill,AL,US,America/Chicago
35054,Cropwell,AL,US,America/Chicago
35055,Cullman,AL,US,America/Chicago
35057,Cullman,AL,US,America/Chicago
35058,Cullman,AL,US,America/Chicago
35060,Docena,AL,US,America/Chicago
35061,Dolomite,AL,US,America/Chicago
35062,Dora,AL,US,America/Chicago
35063,Empire,AL,US,America/Chicago
35064,Fairfield,AL,US,America/Chicago
35068,Fultondale,AL,US,America/Chicago
35070,Garden City,AL,US,America/Chicago
35071,Gardendale,AL,US,America/Chicago
35072,Goodwater,AL,US,America/Chicago
35073,Graysville,AL,US,America/Chicago
35074,Green Pond,AL,US,America/Chicago
35077,Hanceville,AL,US,America/Chicago
35078,Harpersville,AL,US,America/Chicago
35079,Hayden,AL,US,America/Chicago
35080,Helena,AL,US,America/Chicago
35082,Hollins,AL,US,America/Chicago
35083,Holly Pond,AL,US,America/Chicago
35085,Jemison,AL,US,America/Chicago
35087,Joppa,AL,US,America/Chicago
35089,Kellyton,AL,US,America/Chicago
35091,Kimberly,AL,US,America/Chicago
35094,Leeds,AL,US,America/Chicago
35096,Lincoln,AL,US,America/Chicago
35097,Locust Fork,AL,US,America/Chicago
35098,Logan,AL,US,America/Chicago
35111,McCalla,AL,US,America/Chicago
35112,Margaret,AL,US,America/Chicago
35114,Alabaster,AL,US,America/Chicago
35115,Montevallo,AL,US,America/Chicago
35116,Morris,AL,US,America/Chicago
35117,Mount Olive,AL,US,America/Chicago
35118,Mulga,AL,US,America/Chicago
35119,New Castle,AL,US,America/Chicago
35120,Odenville,AL,US,America/Chicago
35121,Oneonta,AL,US,America/Chicago
35124,Pelham,AL,US,America/Chicago
35125,Pell City,AL,US,America/Chicago
35126,Pinson,AL,US,America/Chicago
35127,Pleasant Grove,AL,US,America/Chicago
35128,Pell City,AL,US,America/Chicago
35130,Quinton,AL,US,America/Chicago
35131,Ragland,AL,US,America/Chicago
35133,Remlap,AL,US,America/Chicago
35135,Riverside,AL,US,America/Chicago
35136,Rockford,AL,US,America/Chicago
35143,Shelby,AL,US,America/Chicago
35146,Springville,AL,US,America/Chicago
35147,Sterrett,AL,US,America/Chicago
35148,Sumiton,AL,US,America/Chicago
35149,Sycamore,AL,US,America/Chicago
35150,Sylacauga,AL,US,America/Chicago
35151,Sylacauga,AL,US,America/Chicago
35160,Talladega,AL,US,America/Chicago
35171,Thorsby,AL,US,America/Chicago
35172,Trafford,AL,US,America/Chicago
35173,Trussville,AL,US,America/Chicago
35175,Union Grove,AL,US,America/Chicago
35176,Vandiver,AL,US,America/Chicago
35178,Vincent,AL,US,America/Chicago
35179,Vinemont,AL,US,America/Chicago
35180,Warrior,AL,US,America/Chicago
35181,Watson,AL,US,America/Chicago
35183,Weogufka,AL,US,America/Chicago
35184,West Blocton,AL,US,America/Chicago
35185,Westover,AL,US,America/Chicago
35186,Wilsonville,AL,US,America/Chicago
35188,Woodstock,AL,US,America/Chicago
35203,Birmingham,AL,US,America/Chicago
35204,Birmingham,AL,US,America/Chicago
35205,Birmingham,AL,US,America/Chicago
35206,Birmingham,AL,US,America/Chicago
35207,Birmingham,AL,US,America/Chicago
35208,Birmingham,AL,US,America/Chicago
35209,Birmingham,AL,US,America/Chicago
35210,Birmingham,AL,US,America/Chicago
35211,Birmingham,AL,US,America/Chicago
35212,Birmingham,AL,US,America/Chicago
35213,Birmingham,AL,US,America/Chicago
35214,Birmingham,AL,US,America/Chicago
35215,Birmingham,AL,US,America/Chicago
35216,Birmingham,AL,US,America/Chicago
35217,Birmingham,AL,US,America/Chicago
35218,Birmingham,AL,US,America/Chicago
35221,Birmingham,AL,US,America/Chicago
